Bike_id,Publish_period,End_Date,Departure_Date,Distance_travelled,Color,Country_Sold,N_Photos,Price,N_Inquires,is_sold
XL3-1272841,11,1446076800000000000,1449619200000000000,108178,White,Laos,30,49000,24,1.0
XL3-1253589,30,1444953600000000000,1451174400000000000,99855,Blue,Laos,30,85000,15,0.0
XL3-1253589,14,1446163200000000000,1451174400000000000,99855,Blue,Laos,30,41000,15,1.0
XL3-1154369,27,1444608000000000000,1451174400000000000,83314,Pearl,Laos,30,90000,16,0.0
XL3-1154369,18,1446163200000000000,1451174400000000000,83314,Pearl,Laos,30,44000,16,1.0
XL3-1049212,2,1443484800000000000,1450828800000000000,89927,Yellow,Laos,30,85000,8,0.0
XL3-1049212,31,1446163200000000000,1450828800000000000,89927,Yellow,Laos,30,52000,8,1.0
XL3-1250502,31,1445558400000000000,1451088000000000000,73802,Red,Laos,30,65000,20,0.0
XL3-1250502,7,1446163200000000000,1451088000000000000,73802,Red,Laos,30,41500,20,1.0
XL3-1500739,7,1441929600000000000,1453161600000000000,56308,Pearl,Laos,31,90000,17,0.0
XL3-1500739,49,1446163200000000000,1453161600000000000,56308,Pearl,Laos,31,52000,17,1.0
XL3-1197295,35,1443139200000000000,1454112000000000000,138031,Pink,Laos,30,90000,36,0.0
XL3-1197295,35,1446163200000000000,1454112000000000000,138031,Pink,Laos,30,30000,36,1.0
XL3-1276375,36,1444953600000000000,1453248000000000000,124338,Silver,Laos,30,85000,10,0.0
XL3-1276375,14,1446163200000000000,1453248000000000000,124338,Silver,Laos,30,41000,10,1.0
XL3-1164153,7,1441929600000000000,1453334400000000000,107476,Pink,Laos,31,90000,30,0.0
XL3-1164153,49,1446163200000000000,1453334400000000000,107476,Pink,Laos,31,35000,30,1.0
XL3-1562299,13,1444780800000000000,1449964800000000000,68065,Yellow,Laos,31,70000,11,0.0
XL3-1562299,16,1446163200000000000,1449964800000000000,68065,Yellow,Laos,31,50500,11,1.0
XL3-1186342,13,1444262400000000000,1451347200000000000,42095,Silver,Laos,32,100000,2,0.0
XL3-1186342,22,1446163200000000000,1451347200000000000,42095,Silver,Laos,32,61500,2,1.0
XL3-1279325,11,1441497600000000000,1453593600000000000,73915,Red,Laos,30,80000,52,0.0
XL3-1279325,54,1446163200000000000,1453593600000000000,73915,Red,Laos,30,26000,52,1.0
XL3-1263892,18,1443657600000000000,1453248000000000000,94581,Black,Micronesia,32,95000,16,0.0
XL3-1263892,30,1446249600000000000,1453248000000000000,94581,Black,Micronesia,32,41000,16,1.0
XL3-1507466,1,1442188800000000000,1451260800000000000,129070,Black,Laos,32,79000,14,0.0
XL3-1507466,47,1446249600000000000,1451260800000000000,129070,Black,Laos,32,45000,14,1.0
XL3-1507142,46,1445385600000000000,1453680000000000000,105914,Blue,Laos,30,90000,18,0.0
XL3-1507142,10,1446249600000000000,1453680000000000000,105914,Blue,Laos,30,41000,18,1.0
XL3-1278802,12,1446076800000000000,1448496000000000000,60426,Silver,Laos,31,90000,3,0.0
XL3-1278802,2,1446249600000000000,1448496000000000000,60426,Silver,Laos,31,78000,3,1.0
XL3-1103353,6,1446249600000000000,1448323200000000000,63118,Red,Micronesia,32,90000,1,1.0
XL3-1273837,9,1444953600000000000,1449705600000000000,70200,Red,Laos,31,75000,6,0.0
XL3-1273837,17,1446422400000000000,1449705600000000000,70200,Red,Laos,31,50500,6,1.0
XL3-1532564,2,1445299200000000000,1448582400000000000,114593,Gray,Laos,35,60000,21,0.0
XL3-1532564,13,1446422400000000000,1448582400000000000,114593,Gray,Laos,35,49500,21,1.0
XL3-1094788,4,1441152000000000000,1453593600000000000,100878,Silver,Laos,30,97000,31,0.0
XL3-1094788,61,1446422400000000000,1453593600000000000,100878,Silver,Laos,30,23500,31,1.0
XL3-1236399,16,1445299200000000000,1449619200000000000,76131,Silver,Laos,31,87000,4,0.0
XL3-1236399,13,1446422400000000000,1449619200000000000,76131,Silver,Laos,31,64000,4,1.0
XL3-1017206,23,1444780800000000000,1451347200000000000,46278,Red,Laos,32,80000,12,0.0
XL3-1017206,19,1446422400000000000,1451347200000000000,46278,Red,Laos,32,47000,12,1.0
XL3-1247791,34,1445644800000000000,1451174400000000000,35273,Red,Laos,32,87000,14,0.0
XL3-1247791,9,1446422400000000000,1451174400000000000,35273,Red,Laos,32,49000,14,1.0
XL3-1555615,15,1444521600000000000,1450828800000000000,110723,Red,Laos,32,76000,18,0.0
XL3-1555615,22,1446422400000000000,1450828800000000000,110723,Red,Laos,32,41000,18,1.0
XL3-1257645,26,1445731200000000000,1449964800000000000,88241,Red,Laos,30,75000,8,0.0
XL3-1257645,8,1446422400000000000,1449964800000000000,88241,Red,Laos,30,42500,8,1.0
XL3-1250157,0,1443398400000000000,1450656000000000000,86319,Silver,Laos,30,75000,15,0.0
XL3-1250157,35,1446422400000000000,1450656000000000000,86319,Silver,Laos,30,52500,15,1.0
XL3-1560003,8,1442275200000000000,1453161600000000000,119500,Red,Botswana,32,75000,25,0.0
XL3-1560003,48,1446422400000000000,1453161600000000000,119500,Red,Botswana,32,35000,25,1.0
XL3-1262947,18,1444176000000000000,1450915200000000000,76836,Blue,Laos,32,75000,43,0.0
XL3-1262947,26,1446422400000000000,1450915200000000000,76836,Blue,Laos,32,41000,43,1.0
XL3-1063925,3,1443052800000000000,1451347200000000000,93007,Silver,Laos,30,85000,12,0.0
XL3-1063925,39,1446422400000000000,1451347200000000000,93007,Silver,Laos,30,46500,12,1.0
XL3-1113822,7,1445817600000000000,1449619200000000000,90975,Silver,Brunei,31,75000,3,0.0
XL3-1113822,8,1446508800000000000,1449619200000000000,90975,Silver,Brunei,31,63000,3,1.0
XL3-1501458,2,1445040000000000000,1448841600000000000,65653,Gray,Laos,31,90000,5,0.0
XL3-1501458,17,1446508800000000000,1448841600000000000,65653,Gray,Laos,31,79000,5,1.0
XL3-1561077,20,1445040000000000000,1453161600000000000,124981,Black,Micronesia,32,108000,7,0.0
XL3-1561077,17,1446508800000000000,1453161600000000000,124981,Black,Micronesia,32,71000,7,1.0
XL3-1258893,13,1445212800000000000,1450915200000000000,65756,Red,Laos,30,75000,6,0.0
XL3-1258893,15,1446508800000000000,1450915200000000000,65756,Red,Laos,30,48500,6,1.0
XL3-1037091,27,1443657600000000000,1453852800000000000,103195,Silver,Indonesia,31,83000,45,0.0
XL3-1037091,34,1446595200000000000,1453852800000000000,103195,Silver,Indonesia,31,34500,45,1.0
XL3-1121078,35,1446163200000000000,1450828800000000000,118230,Blue,Laos,29,90000,6,0.0
XL3-1121078,5,1446595200000000000,1450828800000000000,118230,Blue,Laos,29,49000,6,1.0
XL3-1237586,11,1444867200000000000,1450742400000000000,126677,Blue,Laos,32,75000,17,0.0
XL3-1237586,21,1446681600000000000,1450742400000000000,126677,Blue,Laos,32,47000,17,1.0
XL3-1555537,34,1445040000000000000,1452902400000000000,71085,Blue,Laos,29,100000,6,0.0
XL3-1555537,19,1446681600000000000,1452902400000000000,71085,Blue,Laos,29,52500,6,1.0
XL3-1276096,50,1446422400000000000,1453680000000000000,77805,Blue,Laos,32,90000,34,0.0
XL3-1276096,3,1446681600000000000,1453680000000000000,77805,Blue,Laos,32,25000,34,1.0
XL3-1267103,3,1444608000000000000,1450224000000000000,74076,Silver,Laos,30,90000,6,0.0
XL3-1267103,25,1446768000000000000,1450224000000000000,74076,Silver,Laos,30,61000,6,1.0
XL3-1267079,47,1446508800000000000,1453680000000000000,88025,Red,Laos,30,75000,16,0.0
XL3-1267079,3,1446768000000000000,1453680000000000000,88025,Red,Laos,30,39000,16,1.0
XL3-1260288,13,1445126400000000000,1450828800000000000,54648,Blue,Laos,31,80000,4,0.0
XL3-1260288,19,1446768000000000000,1450828800000000000,54648,Blue,Laos,31,55500,4,1.0
XL3-1500122,10,1444780800000000000,1451088000000000000,106488,Blue,Laos,32,83000,2,0.0
XL3-1500122,24,1446854400000000000,1451088000000000000,106488,Blue,Laos,32,60000,2,1.0
XL3-1274197,8,1445472000000000000,1449792000000000000,21305,Silver,Laos,32,90000,13,0.0
XL3-1274197,16,1446854400000000000,1449792000000000000,21305,Silver,Laos,32,79000,13,1.0
XL3-1272079,29,1444953600000000000,1453248000000000000,53038,Silver,Laos,32,95000,8,0.0
XL3-1272079,22,1446854400000000000,1453248000000000000,53038,Silver,Laos,32,47000,8,1.0
XL3-1241407,11,1442880000000000000,1454112000000000000,136692,Silver,Laos,30,88000,14,0.0
XL3-1241407,47,1446940800000000000,1454112000000000000,136692,Silver,Laos,30,30000,14,1.0
XL3-1059142,24,1446249600000000000,1451260800000000000,48901,Silver,Laos,32,90000,5,0.0
XL3-1059142,9,1447027200000000000,1451260800000000000,48901,Silver,Laos,32,51000,5,1.0
XL3-1565706,12,1445644800000000000,1450656000000000000,84597,Gray,Laos,31,79000,15,0.0
XL3-1565706,16,1447027200000000000,1450656000000000000,84597,Gray,Laos,31,54000,15,1.0
XL3-1217132,10,1444089600000000000,1452470400000000000,81445,Red,Indonesia,31,85000,8,0.0
XL3-1217132,34,1447027200000000000,1452470400000000000,81445,Red,Indonesia,31,45000,8,1.0
XL3-1261669,9,1444780800000000000,1451174400000000000,94774,Red,Botswana,30,76000,20,0.0
XL3-1261669,26,1447027200000000000,1451174400000000000,94774,Red,Botswana,30,39000,20,1.0
XL3-1501315,58,1446508800000000000,1453680000000000000,86889,Red,Laos,30,80000,27,0.0
XL3-1501315,6,1447027200000000000,1453680000000000000,86889,Red,Laos,30,38500,27,1.0
XL3-1243324,22,1446595200000000000,1450828800000000000,50428,Blue,Laos,30,80000,3,0.0
XL3-1243324,6,1447113600000000000,1450828800000000000,50428,Blue,Laos,30,56500,3,1.0
XL3-1501829,27,1447027200000000000,1450828800000000000,155075,Black,Laos,30,68000,7,0.0
XL3-1501829,1,1447113600000000000,1450828800000000000,155075,Black,Laos,30,47000,7,1.0
XL3-1136533,6,1445299200000000000,1450915200000000000,83339,Pink,Laos,30,70000,10,0.0
XL3-1136533,21,1447113600000000000,1450915200000000000,83339,Pink,Laos,30,44500,10,1.0
XL3-1265131,39,1447113600000000000,1452556800000000000,97266,Red,Indonesia,31,68000,54,0.0
XL3-1265131,0,1447113600000000000,1452556800000000000,97266,Red,Indonesia,31,34000,54,1.0
XL3-1111452,34,1445385600000000000,1453593600000000000,61013,Blue,Laos,32,90000,15,0.0
XL3-1111452,21,1447200000000000000,1453593600000000000,61013,Blue,Laos,32,48000,15,1.0
XL3-1266076,31,1445299200000000000,1453680000000000000,119806,Red,Laos,29,95000,5,0.0
XL3-1266076,22,1447200000000000000,1453680000000000000,119806,Red,Laos,29,51000,5,1.0
XL3-1204843,57,1447286400000000000,1453766400000000000,75726,Pearl,Laos,34,90000,8,0.0
XL3-1204843,0,1447286400000000000,1453766400000000000,75726,Pearl,Laos,34,52500,8,1.0
XL3-1508429,26,1447027200000000000,1451174400000000000,55560,Silver,Laos,32,90000,3,0.0
XL3-1508429,4,1447372800000000000,1451174400000000000,55560,Silver,Laos,32,55500,3,1.0
XL3-1003048,8,1444953600000000000,1452297600000000000,96277,Blue,Laos,34,82000,7,0.0
XL3-1003048,28,1447372800000000000,1452297600000000000,96277,Blue,Laos,34,49000,7,1.0
XL3-1096902,44,1444435200000000000,1455321600000000000,82164,Silver,Laos,30,70000,86,0.0
XL3-1096902,34,1447372800000000000,1455321600000000000,82164,Silver,Laos,30,15000,86,1.0
XL3-1273453,43,1445644800000000000,1454025600000000000,41603,Red,Laos,30,89000,16,0.0
XL3-1273453,20,1447372800000000000,1454025600000000000,41603,Red,Laos,30,35000,16,1.0
XL3-1278212,19,1444694400000000000,1453680000000000000,81338,White,Laos,30,89000,8,0.0
XL3-1278212,31,1447372800000000000,1453680000000000000,81338,White,Laos,30,49500,8,1.0
XL3-1263149,11,1444176000000000000,1453766400000000000,59056,Silver,Laos,33,85000,3,0.0
XL3-1263149,38,1447459200000000000,1453766400000000000,59056,Silver,Laos,33,49500,3,1.0
XL3-1261408,7,1444608000000000000,1453680000000000000,51188,Silver,Laos,32,91000,5,0.0
XL3-1261408,35,1447632000000000000,1453680000000000000,51188,Silver,Laos,32,50000,5,1.0
XL3-1278079,13,1446336000000000000,1451347200000000000,38809,Red,Laos,32,77000,12,0.0
XL3-1278079,15,1447632000000000000,1451347200000000000,38809,Red,Laos,32,54000,12,1.0
XL3-1520688,1,1444608000000000000,1452297600000000000,97674,Gray,Laos,33,75000,12,0.0
XL3-1520688,35,1447632000000000000,1452297600000000000,97674,Gray,Laos,33,42000,12,1.0
XL3-1504963,24,1447027200000000000,1452729600000000000,82754,Silver,Thailand,31,77000,9,0.0
XL3-1504963,7,1447632000000000000,1452729600000000000,82754,Silver,Thailand,31,49500,9,1.0
XL3-1003866,5,1447632000000000000,1451433600000000000,102591,Pearl,Chile,31,85000,3,1.0
XL3-1504145,43,1446681600000000000,1453939200000000000,85550,Red,Laos,32,77000,18,0.0
XL3-1504145,12,1447718400000000000,1453939200000000000,85550,Red,Laos,32,30000,18,1.0
XL3-1129732,26,1446422400000000000,1453680000000000000,80951,White,Laos,32,80000,4,0.0
XL3-1129732,15,1447718400000000000,1453680000000000000,80951,White,Laos,32,46500,4,1.0
XL3-1522717,54,1447545600000000000,1454112000000000000,100325,Pink,Laos,32,70000,34,0.0
XL3-1522717,2,1447718400000000000,1454112000000000000,100325,Pink,Laos,32,36000,34,1.0
XL3-1251334,1,1443484800000000000,1453593600000000000,104062,Pearl,Laos,30,83000,12,0.0
XL3-1251334,49,1447718400000000000,1453593600000000000,104062,Pearl,Laos,30,44000,12,1.0
XL3-1251348,30,1446768000000000000,1453334400000000000,91602,Pearl,Brunei,31,76000,11,0.0
XL3-1251348,11,1447718400000000000,1453334400000000000,91602,Pearl,Brunei,31,45000,11,1.0
XL3-1507125,19,1447113600000000000,1450828800000000000,66041,Red,Laos,32,73000,15,0.0
XL3-1507125,7,1447718400000000000,1450828800000000000,66041,Red,Laos,32,48000,15,1.0
XL3-1504745,24,1447027200000000000,1452729600000000000,107258,White,Indonesia,32,79000,11,0.0
XL3-1504745,8,1447718400000000000,1452729600000000000,107258,White,Indonesia,32,40500,11,1.0
XL3-1245233,40,1446508800000000000,1453680000000000000,89727,Black,Laos,30,77000,31,0.0
XL3-1245233,15,1447804800000000000,1453680000000000000,89727,Black,Laos,30,43500,31,1.0
XL3-1099601,26,1446595200000000000,1453161600000000000,81899,Blue,Laos,30,83000,9,0.0
XL3-1099601,14,1447804800000000000,1453161600000000000,81899,Blue,Laos,30,49500,9,1.0
XL3-1252889,23,1446336000000000000,1453420800000000000,84466,Pearl,Laos,30,75000,19,0.0
XL3-1252889,17,1447804800000000000,1453420800000000000,84466,Pearl,Laos,30,42500,19,1.0
XL3-1252250,3,1445644800000000000,1450828800000000000,128578,Silver,Laos,32,64000,32,0.0
XL3-1252250,25,1447804800000000000,1450828800000000000,128578,Silver,Laos,32,41000,32,1.0
XL3-1032833,13,1441756800000000000,1456358400000000000,82212,Red,Uganda,30,75000,48,0.0
XL3-1032833,71,1447891200000000000,1456358400000000000,82212,Red,Uganda,30,20000,48,1.0
XL3-1068161,33,1444435200000000000,1455753600000000000,80151,Pink,Laos,32,77000,49,0.0
XL3-1068161,40,1447891200000000000,1455753600000000000,80151,Pink,Laos,32,30000,49,1.0
XL3-1246482,57,1447545600000000000,1453852800000000000,94379,Black,Laos,31,66000,106,0.0
XL3-1246482,4,1447891200000000000,1453852800000000000,94379,Black,Laos,31,28000,106,1.0
XL3-1209163,13,1443744000000000000,1454716800000000000,134311,Black,Laos,30,95000,8,0.0
XL3-1209163,48,1447891200000000000,1454716800000000000,134311,Black,Laos,30,35000,8,1.0
XL3-1523124,7,1447891200000000000,1449619200000000000,24280,Gray,Laos,31,83000,4,1.0
XL3-1276798,4,1443916800000000000,1453766400000000000,125913,Red,Laos,31,61000,53,0.0
XL3-1276798,47,1447977600000000000,1453766400000000000,125913,Red,Laos,31,36000,53,1.0
XL3-1027589,19,1445904000000000000,1453852800000000000,109108,Pearl,Laos,30,73000,10,0.0
XL3-1027589,24,1447977600000000000,1453852800000000000,109108,Pearl,Laos,30,45500,10,1.0
XL3-1066805,7,1447113600000000000,1450828800000000000,85738,Blue,Laos,30,78000,4,0.0
XL3-1066805,10,1447977600000000000,1450828800000000000,85738,Blue,Laos,30,65500,4,1.0
XL3-1109320,18,1445212800000000000,1454112000000000000,85167,Silver,Laos,30,75000,8,0.0
XL3-1109320,32,1447977600000000000,1454112000000000000,85167,Silver,Laos,30,46000,8,1.0
XL3-1252710,37,1447286400000000000,1453852800000000000,84467,Pink,Malawi,30,70000,24,0.0
XL3-1252710,9,1448064000000000000,1453852800000000000,84467,Pink,Malawi,30,36000,24,1.0
XL3-1555551,11,1443657600000000000,1454716800000000000,117019,Black,Laos,32,97000,9,0.0
XL3-1555551,51,1448064000000000000,1454716800000000000,117019,Black,Laos,32,50000,9,1.0
XL3-1247742,30,1444521600000000000,1456617600000000000,68859,Red,Cambodia,30,75000,29,0.0
XL3-1247742,41,1448064000000000000,1456617600000000000,68859,Red,Cambodia,30,45500,29,1.0
XL3-1046354,11,1446681600000000000,1452297600000000000,100841,Red,Laos,32,65000,20,0.0
XL3-1046354,18,1448236800000000000,1452297600000000000,100841,Red,Laos,32,38500,20,1.0
XL3-1050644,13,1446422400000000000,1453766400000000000,91016,Red,Cambodia,32,70000,8,0.0
XL3-1050644,21,1448236800000000000,1453766400000000000,91016,Red,Cambodia,32,38000,8,1.0
XL3-1260556,22,1447027200000000000,1453248000000000000,32799,Red,Thailand,32,80000,14,0.0
XL3-1260556,14,1448236800000000000,1453248000000000000,32799,Red,Thailand,32,52500,14,1.0
XL3-1507717,8,1445040000000000000,1453593600000000000,85214,Red,Laos,32,73000,8,0.0
XL3-1507717,38,1448323200000000000,1453593600000000000,85214,Red,Laos,32,42500,8,1.0
XL3-1540660,3,1445990400000000000,1452556800000000000,58804,Blue,Laos,32,80000,10,0.0
XL3-1540660,27,1448323200000000000,1452556800000000000,58804,Blue,Laos,32,58500,10,1.0
XL3-1539494,54,1448323200000000000,1453939200000000000,113290,Black,Cambodia,32,90000,11,0.0
XL3-1539494,0,1448323200000000000,1453939200000000000,113290,Black,Cambodia,32,45000,11,1.0
XL3-1506680,11,1444176000000000000,1454112000000000000,131683,Red,Laos,31,80000,18,0.0
XL3-1506680,48,1448323200000000000,1454112000000000000,131683,Red,Laos,31,30000,18,1.0
XL3-1559617,4,1448409600000000000,1450828800000000000,71480,Silver,Brunei,30,70000,1,1.0
XL3-1276221,8,1446854400000000000,1452470400000000000,83024,Red,Laos,30,60000,32,0.0
XL3-1276221,18,1448409600000000000,1452470400000000000,83024,Red,Laos,30,38500,32,1.0
XL3-1215926,6,1445299200000000000,1453593600000000000,23338,Red,Laos,30,80000,7,0.0
XL3-1215926,36,1448409600000000000,1453593600000000000,23338,Red,Laos,30,50500,7,1.0
XL3-1518785,22,1447977600000000000,1453593600000000000,27940,Silver,Cayman Islands,32,102000,10,0.0
XL3-1518785,5,1448409600000000000,1453593600000000000,27940,Silver,Cayman Islands,32,72000,10,1.0
XL3-1077720,14,1447372800000000000,1452729600000000000,121542,White,Laos,30,69000,15,0.0
XL3-1077720,12,1448409600000000000,1452729600000000000,121542,White,Laos,30,46000,15,1.0
XL3-1277939,8,1444780800000000000,1454716800000000000,108060,Black,Laos,32,80000,16,0.0
XL3-1277939,43,1448496000000000000,1454716800000000000,108060,Black,Laos,32,35000,16,1.0
XL3-1523569,54,1448496000000000000,1454112000000000000,93301,Blue,Laos,34,75000,15,0.0
XL3-1523569,0,1448496000000000000,1454112000000000000,93301,Blue,Laos,34,35000,15,1.0
XL3-1519429,4,1444608000000000000,1454112000000000000,82137,Blue,Laos,29,80000,9,0.0
XL3-1519429,45,1448496000000000000,1454112000000000000,82137,Blue,Laos,29,51000,9,1.0
XL3-1536789,10,1444780800000000000,1455062400000000000,19200,Red,Laos,30,90000,13,0.0
XL3-1536789,43,1448496000000000000,1455062400000000000,19200,Red,Laos,30,57000,13,1.0
XL3-1508058,19,1447718400000000000,1453680000000000000,54100,Yellow,Laos,29,72000,10,0.0
XL3-1508058,9,1448496000000000000,1453680000000000000,54100,Yellow,Laos,29,44000,10,1.0
XL3-1502184,31,1448323200000000000,1453334400000000000,81258,Silver,Laos,31,70000,13,0.0
XL3-1502184,3,1448582400000000000,1453334400000000000,81258,Silver,Laos,31,43000,13,1.0
XL3-1043282,36,1447200000000000000,1455148800000000000,112492,Silver,Laos,32,80000,4,0.0
XL3-1043282,16,1448582400000000000,1455148800000000000,112492,Silver,Laos,32,51000,4,1.0
XL3-1253890,44,1448668800000000000,1453939200000000000,74884,Pearl,Laos,32,76000,9,0.0
XL3-1253890,0,1448668800000000000,1453939200000000000,74884,Pearl,Laos,32,45000,9,1.0
XL3-1092850,6,1444348800000000000,1455148800000000000,70222,Silver,Laos,31,80000,4,0.0
XL3-1092850,50,1448668800000000000,1455148800000000000,70222,Silver,Laos,31,51000,4,1.0
XL3-1501864,0,1444435200000000000,1454112000000000000,77558,Black,Laos,32,80000,12,0.0
XL3-1501864,51,1448841600000000000,1454112000000000000,77558,Black,Laos,32,54500,12,1.0
XL3-1084109,15,1446854400000000000,1453939200000000000,71824,Black,Laos,32,73000,12,0.0
XL3-1084109,23,1448841600000000000,1453939200000000000,71824,Black,Laos,32,43500,12,1.0
XL3-1567967,8,1446336000000000000,1453766400000000000,84593,Red,Laos,32,60000,16,0.0
XL3-1567967,29,1448841600000000000,1453766400000000000,84593,Red,Laos,32,40000,16,1.0
XL3-1271372,14,1446336000000000000,1454716800000000000,119941,Pink,Laos,32,72000,8,0.0
XL3-1271372,29,1448841600000000000,1454716800000000000,119941,Pink,Laos,32,40000,8,1.0
XL3-1276388,41,1448841600000000000,1454112000000000000,82924,Silver,Botswana,31,70000,11,0.0
XL3-1276388,1,1448928000000000000,1454112000000000000,82924,Silver,Botswana,31,45000,11,1.0
XL3-1275156,9,1446681600000000000,1453248000000000000,123636,Silver,Thailand,32,70000,5,0.0
XL3-1275156,26,1448928000000000000,1453248000000000000,123636,Silver,Thailand,32,49000,5,1.0
XL3-1254589,46,1448841600000000000,1454112000000000000,54057,Pink,Laos,30,75000,14,0.0
XL3-1254589,1,1448928000000000000,1454112000000000000,54057,Pink,Laos,30,48000,14,1.0
XL3-1567164,14,1447200000000000000,1453420800000000000,39814,Red,Laos,30,79000,14,0.0
XL3-1567164,20,1448928000000000000,1453420800000000000,39814,Red,Laos,30,60500,14,1.0
XL3-1262620,59,1447718400000000000,1456444800000000000,135985,Pearl,Laos,30,100000,23,0.0
XL3-1262620,14,1448928000000000000,1456444800000000000,135985,Pearl,Laos,30,20000,23,1.0
XL3-1543146,1,1445040000000000000,1454112000000000000,76382,Blue,Laos,30,88000,6,0.0
XL3-1543146,46,1449014400000000000,1454112000000000000,76382,Blue,Laos,30,60500,6,1.0
XL3-1270915,20,1447459200000000000,1453766400000000000,126024,Red,Laos,32,68000,9,0.0
XL3-1270915,19,1449100800000000000,1453766400000000000,126024,Red,Laos,32,43000,9,1.0
XL3-1564402,43,1448064000000000000,1455148800000000000,63083,Gray,Laos,31,78000,33,0.0
XL3-1564402,12,1449100800000000000,1455148800000000000,63083,Gray,Laos,31,51000,33,1.0
XL3-1230309,0,1448323200000000000,1451347200000000000,63200,Blue,Laos,29,65000,2,0.0
XL3-1230309,9,1449100800000000000,1451347200000000000,63200,Blue,Laos,29,63000,2,1.0
XL3-1078734,12,1447632000000000000,1453420800000000000,76777,Silver,Laos,30,70000,5,0.0
XL3-1078734,18,1449187200000000000,1453420800000000000,76777,Silver,Laos,30,51500,5,1.0
XL3-1259293,46,1448668800000000000,1455148800000000000,105559,Blue,Laos,32,70000,28,0.0
XL3-1259293,7,1449273600000000000,1455148800000000000,105559,Blue,Laos,32,38500,28,1.0
XL3-1211367,2,1448236800000000000,1452729600000000000,97213,White,Laos,33,70000,4,0.0
XL3-1211367,12,1449273600000000000,1452729600000000000,97213,White,Laos,33,62000,4,1.0
XL3-1234919,25,1447200000000000000,1455148800000000000,122463,Red,Laos,33,70000,6,0.0
XL3-1234919,24,1449273600000000000,1455148800000000000,122463,Red,Laos,33,47000,6,1.0
XL3-1192540,3,1447200000000000000,1453593600000000000,91460,Blue,Indonesia,31,60000,13,0.0
XL3-1192540,26,1449446400000000000,1453593600000000000,91460,Blue,Indonesia,31,48000,13,1.0
XL3-1262127,29,1448064000000000000,1453939200000000000,118067,Blue,Laos,32,70000,16,0.0
XL3-1262127,16,1449446400000000000,1453939200000000000,118067,Blue,Laos,32,43500,16,1.0
XL3-1225838,34,1448064000000000000,1454716800000000000,99035,Silver,Laos,33,82000,23,0.0
XL3-1225838,16,1449446400000000000,1454716800000000000,99035,Silver,Laos,33,55500,23,1.0
XL3-1045027,21,1448496000000000000,1453680000000000000,94891,Red,Laos,32,75000,4,0.0
XL3-1045027,12,1449532800000000000,1453680000000000000,94891,Red,Laos,32,59500,4,1.0
XL3-1505585,8,1447459200000000000,1453680000000000000,69034,Silver,Laos,30,75000,13,0.0
XL3-1505585,25,1449619200000000000,1453680000000000000,69034,Silver,Laos,30,59000,13,1.0
XL3-1012118,19,1447718400000000000,1453939200000000000,99436,Black,Laos,31,73000,9,0.0
XL3-1012118,22,1449619200000000000,1453939200000000000,99436,Black,Laos,31,55500,9,1.0
XL3-1257195,40,1449446400000000000,1454112000000000000,98252,Red,Laos,30,75000,12,0.0
XL3-1257195,2,1449619200000000000,1454112000000000000,98252,Red,Laos,30,47000,12,1.0
XL3-1253771,28,1447632000000000000,1456531200000000000,109248,Black,Laos,30,85000,6,0.0
XL3-1253771,25,1449792000000000000,1456531200000000000,109248,Black,Laos,30,57000,6,1.0
XL3-1501153,4,1447459200000000000,1454112000000000000,47036,Silver,Laos,30,75000,9,0.0
XL3-1501153,27,1449792000000000000,1454112000000000000,47036,Silver,Laos,30,55000,9,1.0
XL3-1501270,42,1449100800000000000,1455148800000000000,85312,Red,Cambodia,32,73000,13,0.0
XL3-1501270,8,1449792000000000000,1455148800000000000,85312,Red,Cambodia,32,48500,13,1.0
XL3-1507674,16,1448236800000000000,1453852800000000000,62004,Red,Laos,31,68000,16,0.0
XL3-1507674,19,1449878400000000000,1453852800000000000,62004,Red,Laos,31,46000,16,1.0
XL3-1263991,27,1447545600000000000,1456531200000000000,102465,Silver,Laos,31,90000,12,0.0
XL3-1263991,29,1450051200000000000,1456531200000000000,102465,Silver,Laos,31,50000,12,1.0
XL3-1544431,10,1448496000000000000,1453852800000000000,30775,Red,Laos,32,80000,9,0.0
XL3-1544431,18,1450051200000000000,1453852800000000000,30775,Red,Laos,32,60000,9,1.0
XL3-1541513,29,1449360000000000000,1454716800000000000,120275,Red,Laos,30,58000,32,0.0
XL3-1541513,8,1450051200000000000,1454716800000000000,120275,Red,Laos,30,44000,32,1.0
XL3-1521810,0,1446940800000000000,1454716800000000000,100298,Gray,Laos,30,75000,6,0.0
XL3-1521810,36,1450051200000000000,1454716800000000000,100298,Gray,Laos,30,60500,6,1.0
XL3-1191055,11,1449187200000000000,1453420800000000000,135222,Black,Laos,30,63000,5,0.0
XL3-1191055,10,1450051200000000000,1453420800000000000,135222,Black,Laos,30,52000,5,1.0
XL3-1540238,29,1448755200000000000,1455753600000000000,75603,Blue,Laos,31,80000,20,0.0
XL3-1540238,16,1450137600000000000,1455753600000000000,75603,Blue,Laos,31,51500,20,1.0
XL3-1562888,19,1450051200000000000,1456185600000000000,97424,White,Laos,30,80000,6,0.0
XL3-1562888,1,1450137600000000000,1456185600000000000,97424,White,Laos,30,64500,6,1.0
XL3-1504135,5,1447200000000000000,1454630400000000000,88307,Black,Laos,30,75000,7,0.0
XL3-1504135,35,1450224000000000000,1454630400000000000,88307,Black,Laos,30,55500,7,1.0
